ID_Transaksi,Jumlah_Transaksi,Jenis_Transaksi,Lokasi,Kanal_Transaksi,Usia_Nasabah,Pekerjaan_Nasabah,Durasi_Transaksi,Saldo_Akun,Jumlah_Transaksi_Log,Kluster,Nama_Segmen
TX000259,434.58,Debit,Memphis,ATM,59.0,Doctor,215.0,12648.32,6.076678476322463,1,C1 - Saver 
TX000260,312.88,Credit,Portland,Branch,54.0,Engineer,44.0,233.21,5.749010747259272,2,C2- Young & Active
TX000261,75.15,Debit,Boston,ATM,23.0,Student,154.0,1092.92,4.332705079341171,2,C2- Young & Active
TX000262,23.3,Debit,Los Angeles,ATM,59.0,Engineer,161.0,6711.15,3.190476350346503,1,C1 - Saver 
TX000263,47.38,Credit,Seattle,Online,25.0,Student,61.0,459.37,3.8790865051818813,2,C2- Young & Active
TX000264,512.81,Debit,Sacramento,Branch,79.0,Retired,30.0,6994.34,6.241853547312387,1,C1 - Saver 
TX000265,488.15,Debit,Louisville,Branch,43.0,Engineer,168.0,7071.09,6.1926691909034375,1,C1 - Saver 
TX000266,12.82,Debit,Fort Worth,ATM,44.0,Engineer,156.0,9045.19,2.626116818339524,1,C1 - Saver 
TX000267,66.9,Credit,Charlotte,Online,79.0,Retired,129.0,5238.71,4.21803603456465,1,C1 - Saver 
TX000268,535.91,Debit,Las Vegas,Online,43.0,Engineer,22.0,9642.12,6.285830482697427,1,C1 - Saver 
TX000269,270.72,Credit,Washington,Online,26.0,Engineer,53.0,6263.96,5.604772124323102,2,C2- Young & Active
TX000270,97.98,Debit,Denver,Branch,72.0,Retired,18.0,7460.33,4.59491780952374,1,C1 - Saver 
TX000271,196.08,Debit,San Francisco,Online,61.0,Retired,98.0,4233.82,5.2836097376757625,1,C1 - Saver 
TX000272,251.18,Debit,San Jose,ATM,42.0,Engineer,246.0,8303.9,5.53014311824508,1,C1 - Saver 
TX000273,44.52,Debit,El Paso,Online,28.0,Student,205.0,314.28,3.8181517898180757,2,C2- Young & Active
TX000274,178.87,Debit,Baltimore,Online,35.0,Doctor,180.0,5241.23,5.1922343677398795,2,C2- Young & Active
TX000275,1176.28,Credit,Kansas City,ATM,54.0,Engineer,174.0,323.69,7.070961971916409,0,C0 - High Spender  
TX000276,386.68,Debit,New York,Branch,46.0,Doctor,128.0,6863.06,5.960180257068216,1,C1 - Saver 
TX000277,167.14,Debit,Denver,Online,76.0,Retired,20.0,3877.73,5.124796965707151,1,C1 - Saver 
TX000278,345.22,Debit,Fresno,Branch,69.0,Retired,253.0,4046.58,5.847074411148584,1,C1 - Saver 
TX000279,74.85,Debit,Raleigh,ATM,72.0,Retired,117.0,2409.73,4.328757705794541,1,C1 - Saver 
TX000280,671.73,Debit,Washington,Branch,58.0,Engineer,54.0,5211.88,6.511344060439727,0,C0 - High Spender  
TX000281,255.04,Debit,Seattle,ATM,45.0,Engineer,152.0,6217.86,5.545333682273802,1,C1 - Saver 
TX000282,45.77,Debit,Philadelphia,Online,25.0,Student,109.0,5978.12,3.845241971737795,2,C2- Young & Active
TX000283,329.69,Credit,San Antonio,Online,26.0,Student,66.0,1671.66,5.801181380643333,2,C2- Young & Active
TX000284,362.04,Credit,Philadelphia,Branch,58.0,Doctor,198.0,8421.88,5.894513021031532,1,C1 - Saver 
TX000286,47.42,Debit,San Diego,ATM,64.0,Doctor,28.0,8253.52,3.8799129515099127,1,C1 - Saver 
TX000287,35.99,Debit,Miami,Branch,63.0,Retired,129.0,4489.79,3.610647605844363,1,C1 - Saver 
TX000288,151.19,Credit,New York,Branch,37.0,Doctor,96.0,11903.82,5.025129740246708,1,C1 - Saver 
TX000289,242.62,Credit,San Francisco,Online,22.0,Student,234.0,483.02,5.495609634271813,2,C2- Young & Active
TX000290,48.72,Debit,Virginia Beach,Branch,21.0,Student,17.0,816.08,3.9064072666425105,2,C2- Young & Active
TX000291,43.46,Debit,Boston,ATM,25.0,Student,80.0,578.06,3.7945899085360506,2,C2- Young & Active
TX000292,1036.21,Debit,Omaha,Online,25.0,Student,126.0,477.3,6.944289694960107,0,C0 - High Spender  
TX000293,443.79,Debit,Las Vegas,ATM,53.0,Retired,87.0,3133.85,6.09760226066926,1,C1 - Saver 
TX000294,365.14,Debit,Dallas,Online,68.0,Retired,57.0,5894.09,5.903015773922869,1,C1 - Saver 
TX000295,757.41,Debit,Los Angeles,ATM,22.0,Student,37.0,9532.42,6.631224136507891,0,C0 - High Spender  
TX000296,20.54,Debit,Fort Worth,Branch,51.0,Engineer,72.0,5327.03,3.0699116717282426,1,C1 - Saver 
TX000297,475.36,Debit,Phoenix,ATM,34.0,Engineer,105.0,2000.6,6.1661738708997955,2,C2- Young & Active
TX000298,34.74,Debit,San Francisco,ATM,56.0,Retired,24.0,6827.57,3.576270509731282,1,C1 - Saver 
TX000300,211.18,Debit,Washington,ATM,73.0,Retired,90.0,4069.17,5.357434971031125,1,C1 - Saver 
TX000301,211.36,Credit,Fort Worth,Branch,51.0,Engineer,286.0,7943.47,5.3582829477154705,1,C1 - Saver 
TX000302,744.41,Credit,Houston,Online,39.0,Engineer,107.0,8842.47,6.613934402570946,0,C0 - High Spender  
TX000303,61.43,Debit,Phoenix,Online,24.0,Student,170.0,1882.77,4.134045929073653,2,C2- Young & Active
TX000304,167.44,Debit,Mesa,Branch,37.0,Doctor,82.0,12526.71,5.126579603293727,1,C1 - Saver 
TX000305,361.46,Debit,Nashville,Online,21.0,Student,83.0,4737.84,5.892914123378705,2,C2- Young & Active
TX000306,378.85,Debit,Virginia Beach,Branch,78.0,Retired,126.0,2300.53,5.939776437949231,1,C1 - Saver 
TX000307,241.11,Debit,Columbus,Branch,30.0,Doctor,55.0,12385.05,5.489392168336741,1,C1 - Saver 
TX000308,131.93,Credit,Fort Worth,Branch,31.0,Engineer,13.0,4547.06,4.889822673879507,2,C2- Young & Active
TX000309,20.28,Debit,Oklahoma City,Online,36.0,Engineer,213.0,2047.83,3.0577676644734435,2,C2- Young & Active
TX000310,415.88,Debit,San Diego,Branch,70.0,Doctor,170.0,10008.33,6.032798410600959,1,C1 - Saver 
TX000312,1221.65,Debit,Denver,Online,27.0,Student,153.0,243.92,7.108775913208576,0,C0 - High Spender  
TX000313,100.66,Debit,Dallas,Branch,50.0,Doctor,144.0,14473.33,4.621633912018757,1,C1 - Saver 
TX000314,485.54,Debit,Louisville,Online,19.0,Student,148.0,1533.32,6.187319118184521,2,C2- Young & Active
TX000315,321.15,Debit,Los Angeles,Branch,46.0,Doctor,179.0,7005.05,5.775017275584651,1,C1 - Saver 
TX000316,711.3,Debit,San Jose,Branch,21.0,Student,51.0,955.4,6.568499170984308,2,C2- Young & Active
TX000317,12.23,Debit,Houston,ATM,42.0,Engineer,139.0,7844.88,2.5824869781268642,1,C1 - Saver 
TX000318,350.94,Debit,Colorado Springs,ATM,20.0,Student,64.0,221.56,5.8634607065236155,2,C2- Young & Active
TX000319,301.85,Debit,Columbus,Online,54.0,Engineer,25.0,6586.19,5.713237633426957,1,C1 - Saver 
TX000320,29.34,Debit,Louisville,Online,65.0,Retired,30.0,3944.82,3.4124669739203863,1,C1 - Saver 
TX000321,231.71,Debit,Raleigh,Branch,27.0,Student,148.0,1127.98,5.44979304317089,2,C2- Young & Active
TX000322,179.43,Debit,Oklahoma City,ATM,58.0,Retired,244.0,2626.63,5.195342890920207,1,C1 - Saver 
TX000323,36.71,Debit,Jacksonville,Branch,48.0,Doctor,55.0,6459.38,3.6299253112702656,1,C1 - Saver 
TX000324,138.12,Credit,Los Angeles,Branch,53.0,Doctor,281.0,1649.69,4.935336870046028,1,C1 - Saver 
TX000325,233.24,Debit,Louisville,ATM,33.0,Engineer,72.0,6939.23,5.4563462307729464,1,C1 - Saver 
TX000326,609.14,Debit,Tucson,ATM,39.0,Engineer,177.0,9033.87,6.413688439031101,0,C0 - High Spender  
TX000327,436.64,Debit,Los Angeles,Branch,31.0,Doctor,111.0,14365.18,6.081396654608589,1,C1 - Saver 
TX000328,870.43,Debit,Los Angeles,Branch,29.0,Doctor,55.0,10115.18,6.770135540449008,0,C0 - High Spender  
TX000329,354.4,Debit,Chicago,ATM,74.0,Retired,128.0,7358.65,5.8732439157205505,1,C1 - Saver 
TX000330,22.63,Debit,Kansas City,Online,53.0,Engineer,112.0,4438.03,3.1625170911988163,1,C1 - Saver 
TX000331,182.19,Debit,Mesa,Branch,26.0,Student,53.0,1176.1,5.210523865597368,2,C2- Young & Active
TX000332,126.81,Debit,Philadelphia,Branch,26.0,Engineer,290.0,5427.98,4.850544786143623,2,C2- Young & Active
TX000333,288.17,Debit,Virginia Beach,Online,37.0,Engineer,50.0,3653.11,5.667014750463987,2,C2- Young & Active
TX000334,118.77,Debit,Atlanta,Branch,55.0,Engineer,123.0,2104.82,4.785573236959415,1,C1 - Saver 
TX000335,651.82,Debit,Indianapolis,ATM,21.0,Student,166.0,1802.77,6.481301440435488,2,C2- Young & Active
TX000336,66.65,Debit,Detroit,ATM,37.0,Engineer,33.0,3559.96,4.214347354616797,2,C2- Young & Active
TX000337,98.53,Debit,Denver,Branch,69.0,Retired,166.0,3564.8,4.600459106257972,1,C1 - Saver 
TX000338,138.95,Debit,Washington,Online,71.0,Retired,30.0,6752.92,4.941285215961463,1,C1 - Saver 
TX000339,33.89,Debit,Nashville,Branch,26.0,Student,177.0,1444.75,3.5522002551986827,2,C2- Young & Active
TX000340,23.71,Debit,Atlanta,Branch,58.0,Doctor,164.0,10788.89,3.2072080200005186,1,C1 - Saver 
TX000341,1830.0,Debit,San Antonio,Online,55.0,Engineer,238.0,2235.7,7.5126175446745105,0,C0 - High Spender  
TX000342,26.06,Debit,San Diego,ATM,65.0,Doctor,283.0,12893.63,3.2980566227426418,1,C1 - Saver 
TX000343,17.07,Debit,Los Angeles,Branch,27.0,Engineer,44.0,2798.15,2.8942531046041373,2,C2- Young & Active
TX000344,703.89,Debit,San Antonio,Online,46.0,Engineer,62.0,3583.67,6.558041762269782,0,C0 - High Spender  
TX000345,1271.9,Debit,Houston,ATM,47.0,Engineer,155.0,2120.8,7.149053040876389,0,C0 - High Spender  
TX000346,26.55,Debit,Houston,ATM,77.0,Retired,228.0,3085.38,3.3160025355989236,1,C1 - Saver 
TX000347,147.4,Debit,San Jose,Branch,42.0,Engineer,259.0,6797.71,4.99991133073328,1,C1 - Saver 
TX000348,202.11,Debit,Memphis,ATM,27.0,Student,18.0,746.47,5.3137477042033945,2,C2- Young & Active
TX000349,308.42,Debit,Nashville,Branch,75.0,Retired,39.0,5427.81,5.734699577290923,1,C1 - Saver 
TX000350,11.18,Debit,Miami,ATM,53.0,Engineer,144.0,7467.3,2.4997952622817508,1,C1 - Saver 
TX000351,294.15,Debit,Fresno,Online,38.0,Engineer,136.0,6362.16,5.687483701686698,1,C1 - Saver 
TX000353,139.45,Debit,Boston,Online,27.0,Student,31.0,1305.76,4.944851553550253,2,C2- Young & Active
TX000354,432.63,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,13648.36,6.072191635923926,1,C1 - Saver 
TX000355,131.43,Debit,Charlotte,Online,43.0,Doctor,65.0,1337.5,4.8860542039388735,2,C2- Young & Active
TX000356,516.72,Debit,Mesa,ATM,42.0,Engineer,128.0,2015.69,6.249434555574237,2,C2- Young & Active
TX000357,121.82,Debit,Colorado Springs,Online,69.0,Doctor,123.0,8354.54,4.810719868901253,1,C1 - Saver 
TX000358,374.5,Credit,San Francisco,Branch,26.0,Student,178.0,1671.51,5.928258471204189,2,C2- Young & Active
TX000359,166.13,Debit,Omaha,ATM,68.0,Doctor,227.0,11822.53,5.1187719527008335,1,C1 - Saver 
TX000360,626.9,Debit,Chicago,ATM,23.0,Student,146.0,587.11,6.4423809181200635,2,C2- Young & Active
TX000361,466.85,Debit,Austin,Branch,56.0,Retired,165.0,5422.53,6.148147731721922,1,C1 - Saver 
TX000362,788.84,Debit,Phoenix,Online,58.0,Retired,231.0,1913.73,6.671830393303194,0,C0 - High Spender  
TX000363,873.65,Credit,Oklahoma City,Online,37.0,Doctor,59.0,12139.83,6.773823806336274,0,C0 - High Spender  
TX000364,525.28,Debit,Colorado Springs,ATM,69.0,Retired,134.0,4693.6,6.2658333904976375,1,C1 - Saver 
TX000366,632.69,Debit,Denver,ATM,80.0,Retired,76.0,4363.74,6.451559875867261,0,C0 - High Spender  
TX000367,124.35,Debit,Oklahoma City,ATM,72.0,Retired,90.0,3319.76,4.831109824604303,1,C1 - Saver 
TX000368,43.85,Debit,Fresno,ATM,62.0,Retired,122.0,4356.98,3.803323588504805,1,C1 - Saver 
TX000369,283.81,Debit,San Diego,Branch,28.0,Student,29.0,1519.35,5.651822291280947,2,C2- Young & Active
TX000370,168.53,Debit,San Francisco,ATM,71.0,Retired,112.0,5962.58,5.133029902309862,1,C1 - Saver 
TX000371,218.59,Credit,Denver,Branch,40.0,Engineer,123.0,6699.23,5.3917621712579,1,C1 - Saver 
TX000372,132.84,Debit,Oklahoma City,ATM,21.0,Student,143.0,822.73,4.896645056678569,2,C2- Young & Active
TX000373,157.37,Credit,Dallas,Branch,42.0,Doctor,289.0,13964.31,5.064934067503635,1,C1 - Saver 
TX000374,144.77,Debit,Albuquerque,Online,20.0,Student,159.0,867.32,4.982030037085921,2,C2- Young & Active
TX000375,643.22,Debit,Atlanta,ATM,64.0,Doctor,93.0,1035.86,6.4680402826740995,0,C0 - High Spender  
TX000376,1392.54,Debit,El Paso,Branch,41.0,Doctor,297.0,13347.69,7.239602551210425,0,C0 - High Spender  
TX000377,208.07,Debit,Oklahoma City,Online,32.0,Doctor,36.0,8478.9,5.342669124118537,1,C1 - Saver 
TX000378,94.3,Debit,Phoenix,Branch,57.0,Doctor,57.0,11088.95,4.557029810660157,1,C1 - Saver 
TX000379,295.5,Debit,Mesa,ATM,59.0,Retired,36.0,6280.66,5.69204721843778,1,C1 - Saver 
TX000380,30.23,Debit,Austin,ATM,44.0,Doctor,99.0,481.13,3.441379171294987,2,C2- Young & Active
TX000381,112.05,Credit,Phoenix,ATM,26.0,Student,159.0,1122.88,4.727830198723979,2,C2- Young & Active
TX000382,180.24,Debit,Phoenix,Branch,58.0,Engineer,144.0,8431.23,5.199822119798937,1,C1 - Saver 
TX000383,13.71,Credit,Denver,Online,38.0,Engineer,148.0,8342.79,2.688527534613346,1,C1 - Saver 
TX000384,96.54,Debit,New York,Branch,58.0,Retired,95.0,7182.22,4.5802625502819065,1,C1 - Saver 
TX000385,79.35,Debit,Los Angeles,Online,67.0,Retired,70.0,1692.15,4.386392092183521,1,C1 - Saver 
TX000386,101.04,Debit,San Antonio,ATM,27.0,Student,160.0,1695.57,4.625364893273611,2,C2- Young & Active
TX000387,74.42,Debit,El Paso,Online,49.0,Engineer,68.0,6264.21,4.323072491830211,1,C1 - Saver 
TX000388,39.66,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,8497.34,3.7052448082002005,1,C1 - Saver 
TX000389,99.36,Debit,Seattle,ATM,40.0,Doctor,46.0,1272.12,4.608763721498222,2,C2- Young & Active
TX000390,123.85,Debit,Las Vegas,Online,56.0,Engineer,244.0,3959.62,4.827113016725782,1,C1 - Saver 
TX000391,426.93,Debit,Omaha,ATM,19.0,Student,248.0,476.19,6.058959630803939,2,C2- Young & Active
TX000392,133.73,Credit,San Jose,Online,25.0,Student,123.0,1872.22,4.903272775767756,2,C2- Young & Active
TX000393,222.39,Debit,Virginia Beach,Online,49.0,Engineer,73.0,3117.39,5.408919122875832,1,C1 - Saver 
TX000394,215.94,Credit,Virginia Beach,Online,22.0,Student,140.0,1841.69,5.3796208176120714,2,C2- Young & Active
TX000395,6.3,Debit,Columbus,Branch,80.0,Retired,283.0,7697.68,1.9878743481543455,1,C1 - Saver 
TX000396,826.23,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,7580.59,6.7180827700211,0,C0 - High Spender  
TX000398,131.46,Debit,Charlotte,Branch,67.0,Retired,258.0,6642.33,4.886280713056833,1,C1 - Saver 
TX000399,202.86,Credit,Memphis,Branch,61.0,Doctor,149.0,7642.25,5.317433483740267,1,C1 - Saver 
TX000400,268.39,Debit,Miami,ATM,26.0,Student,171.0,136.74,5.596160143762447,2,C2- Young & Active
TX000401,194.85,Debit,Jacksonville,Online,23.0,Student,130.0,319.84,5.27734906011184,2,C2- Young & Active
TX000403,712.75,Debit,Philadelphia,Branch,44.0,Doctor,25.0,8126.06,6.57053276097022,0,C0 - High Spender  
TX000404,353.82,Debit,Milwaukee,ATM,42.0,Doctor,143.0,705.75,5.871610618632502,2,C2- Young & Active
TX000406,212.74,Debit,Seattle,Branch,27.0,Engineer,128.0,7645.47,5.364760323096751,2,C2- Young & Active
TX000407,364.42,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,8119.73,5.901047376983519,1,C1 - Saver 
TX000408,195.12,Debit,Louisville,ATM,46.0,Doctor,144.0,6101.15,5.278726716783033,1,C1 - Saver 
TX000409,230.61,Debit,Raleigh,Branch,80.0,Retired,204.0,2561.42,5.4450549226596205,1,C1 - Saver 
TX000410,739.28,Credit,Tucson,Branch,58.0,Doctor,47.0,11905.64,6.6070284930095475,0,C0 - High Spender  
TX000411,390.35,Credit,Omaha,ATM,64.0,Doctor,61.0,7095.88,5.969602300250847,1,C1 - Saver 
TX000412,242.03,Debit,Dallas,Online,58.0,Engineer,124.0,4382.73,5.493184892510509,1,C1 - Saver 
TX000413,242.39,Credit,San Antonio,ATM,18.0,Student,271.0,1328.73,5.494665095075083,2,C2- Young & Active
TX000414,135.03,Debit,San Francisco,ATM,23.0,Student,180.0,1278.0,4.912875449645338,2,C2- Young & Active
TX000416,193.54,Debit,Oklahoma City,Branch,80.0,Retired,267.0,2929.51,5.270637797441294,1,C1 - Saver 
TX000418,775.23,Credit,Albuquerque,Online,59.0,Doctor,38.0,5977.59,6.654448868020438,0,C0 - High Spender  
TX000419,266.57,Debit,El Paso,ATM,72.0,Retired,100.0,7676.92,5.589381214346226,1,C1 - Saver 
TX000420,153.4,Debit,Mesa,ATM,45.0,Engineer,144.0,4657.7,5.039546637590676,1,C1 - Saver 
TX000421,946.94,Debit,Charlotte,Branch,53.0,Retired,251.0,5579.11,6.854291209112812,0,C0 - High Spender  
TX000422,5.12,Debit,New York,Branch,34.0,Engineer,90.0,3293.01,1.8115620965242347,2,C2- Young & Active
TX000423,119.11,Debit,Detroit,ATM,57.0,Engineer,131.0,7998.25,4.788407989566399,1,C1 - Saver 
TX000424,1096.7,Debit,Colorado Springs,Online,24.0,Student,147.0,1093.89,7.000972360693271,0,C0 - High Spender  
TX000425,119.72,Debit,Tucson,Branch,30.0,Engineer,123.0,3435.34,4.793473814459594,2,C2- Young & Active
TX000426,107.4,Debit,Virginia Beach,Online,58.0,Doctor,32.0,344.07,4.685828089005546,2,C2- Young & Active
TX000427,115.92,Debit,Raleigh,ATM,53.0,Retired,57.0,3897.17,4.761489940243045,1,C1 - Saver 
TX000428,438.04,Debit,Philadelphia,ATM,67.0,Retired,247.0,5358.95,6.0845905250974655,1,C1 - Saver 
TX000429,677.29,Debit,Houston,Online,27.0,Engineer,287.0,627.79,6.519574925104157,2,C2- Young & Active
TX000430,296.0,Debit,Las Vegas,Branch,35.0,Doctor,248.0,7418.82,5.6937321388027,1,C1 - Saver 
TX000431,299.09,Credit,Boston,Branch,36.0,Engineer,84.0,5615.26,5.704082429665199,2,C2- Young & Active
TX000432,461.52,Credit,Denver,Branch,24.0,Student,44.0,1995.18,6.136689799260761,2,C2- Young & Active
TX000433,100.52,Debit,Las Vegas,ATM,50.0,Engineer,110.0,453.39,4.620255823406132,2,C2- Young & Active
TX000434,85.35,Debit,Washington,ATM,66.0,Retired,166.0,2173.76,4.458408804592688,1,C1 - Saver 
TX000435,79.76,Debit,Raleigh,Branch,39.0,Engineer,170.0,6452.14,4.391481793444637,1,C1 - Saver 
TX000436,778.49,Credit,Omaha,Online,75.0,Retired,107.0,7713.67,6.658639859679173,0,C0 - High Spender  
TX000437,386.38,Debit,Phoenix,Online,42.0,Engineer,135.0,5528.36,5.959406123414093,1,C1 - Saver 
TX000438,165.25,Debit,Sacramento,Online,35.0,Doctor,106.0,9939.94,5.113492679535963,1,C1 - Saver 
TX000439,14.29,Debit,Los Angeles,ATM,34.0,Engineer,150.0,7016.99,2.727199019940971,1,C1 - Saver 
TX000440,232.79,Credit,Indianapolis,Branch,55.0,Retired,145.0,2661.3,5.454423276523579,1,C1 - Saver 
TX000441,1237.56,Credit,Austin,Branch,60.0,Engineer,159.0,9410.17,7.121704693456404,0,C0 - High Spender  
TX000442,92.29,Debit,Albuquerque,Branch,54.0,Engineer,115.0,2026.32,4.53571292097287,1,C1 - Saver 
TX000443,293.97,Debit,Phoenix,Branch,68.0,Retired,153.0,7371.85,5.686873656253288,1,C1 - Saver 
TX000444,136.32,Debit,Miami,Online,19.0,Student,113.0,264.83,4.922313968589491,2,C2- Young & Active
TX000445,251.06,Debit,Colorado Springs,Online,36.0,Doctor,34.0,10001.66,5.529667154409346,1,C1 - Saver 
TX000446,50.17,Credit,Sacramento,ATM,77.0,Retired,35.0,7752.14,3.9351534228170006,1,C1 - Saver 
TX000447,21.4,Debit,Fresno,Branch,34.0,Engineer,258.0,9594.11,3.109060958860994,1,C1 - Saver 
TX000448,73.28,Debit,Boston,Branch,21.0,Student,21.0,1329.41,4.307841736484505,2,C2- Young & Active
TX000449,70.23,Debit,Memphis,ATM,38.0,Doctor,260.0,11624.93,4.265914077990263,1,C1 - Saver 
TX000450,689.29,Debit,El Paso,ATM,22.0,Student,100.0,168.84,6.5371117991493355,2,C2- Young & Active
TX000451,745.03,Debit,Fort Worth,Online,28.0,Student,231.0,160.57,6.614765813872392,0,C0 - High Spender  
TX000452,54.61,Debit,Milwaukee,ATM,58.0,Engineer,160.0,7135.64,4.018363041199472,1,C1 - Saver 
TX000453,54.05,Debit,Louisville,Branch,27.0,Student,146.0,469.14,4.0082418631686885,2,C2- Young & Active
TX000454,107.47,Debit,Austin,Online,67.0,Retired,144.0,7517.5,4.686473637052126,1,C1 - Saver 
TX000455,611.11,Debit,Detroit,ATM,20.0,Student,282.0,919.84,6.416912004923377,2,C2- Young & Active
TX000456,219.63,Debit,Charlotte,ATM,48.0,Doctor,44.0,8013.63,5.396487090320281,1,C1 - Saver 
TX000458,93.52,Debit,Philadelphia,Online,51.0,Engineer,97.0,2791.2,4.548811452318707,1,C1 - Saver 
TX000459,275.92,Credit,Nashville,Branch,62.0,Retired,107.0,1777.38,5.623728655809825,1,C1 - Saver 
TX000460,376.79,Debit,Milwaukee,Branch,68.0,Retired,265.0,7749.14,5.934338485685865,1,C1 - Saver 
TX000462,697.32,Debit,Atlanta,Online,68.0,Retired,91.0,2016.02,6.548677450427094,0,C0 - High Spender  
TX000464,302.16,Debit,Kansas City,Online,80.0,Retired,138.0,3876.61,5.714260718943828,1,C1 - Saver 
TX000465,442.74,Debit,San Diego,Branch,23.0,Student,136.0,1790.27,6.095238805324437,2,C2- Young & Active
TX000466,623.9,Debit,San Jose,ATM,27.0,Student,249.0,711.47,6.437591636935036,2,C2- Young & Active
TX000467,445.41,Debit,Fresno,ATM,35.0,Doctor,235.0,12154.66,6.1012378122498845,1,C1 - Saver 
TX000468,63.41,Debit,Fort Worth,ATM,26.0,Student,36.0,1546.22,4.165268900558799,2,C2- Young & Active
TX000469,346.85,Debit,Kansas City,ATM,44.0,Doctor,88.0,7208.15,5.85177135236965,1,C1 - Saver 
TX000471,7.5,Debit,Dallas,Online,63.0,Retired,36.0,6485.78,2.1400661634962708,1,C1 - Saver 
TX000472,206.46,Debit,Virginia Beach,ATM,65.0,Retired,279.0,3984.38,5.334938550003682,1,C1 - Saver 
TX000473,423.11,Debit,Columbus,ATM,60.0,Engineer,47.0,412.78,6.049992855547051,1,C1 - Saver 
TX000474,35.84,Credit,Colorado Springs,Online,54.0,Retired,172.0,4795.65,3.6065842113871063,1,C1 - Saver 
TX000475,88.6,Credit,Raleigh,Branch,28.0,Student,105.0,246.57,4.4953553199808844,2,C2- Young & Active
TX000476,1431.3,Debit,Oklahoma City,ATM,18.0,Student,168.0,1058.13,7.267036822785819,0,C0 - High Spender  
TX000478,22.46,Debit,New York,Online,54.0,Retired,78.0,6631.5,3.1552968432253294,1,C1 - Saver 
TX000479,334.89,Debit,Fort Worth,Online,21.0,Student,260.0,1661.68,5.81678372540998,2,C2- Young & Active
TX000480,319.27,Credit,Omaha,Online,54.0,Retired,59.0,5504.01,5.76916439003684,1,C1 - Saver 
TX000481,144.3,Debit,Oklahoma City,ATM,18.0,Student,88.0,312.19,4.9788005705762375,2,C2- Young & Active
TX000482,348.7,Credit,Fresno,Branch,69.0,Retired,149.0,2445.58,5.85707564406933,1,C1 - Saver 
TX000483,366.21,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,10862.99,5.90593389149099,1,C1 - Saver 
TX000484,99.11,Debit,Philadelphia,Online,55.0,Retired,12.0,5414.87,4.606269581431392,1,C1 - Saver 
TX000485,539.35,Debit,Milwaukee,ATM,55.0,Retired,127.0,3919.44,6.292217077749175,0,C0 - High Spender  
TX000486,188.99,Debit,Oklahoma City,Branch,58.0,Engineer,92.0,7315.34,5.246971439196448,1,C1 - Saver 
TX000487,1416.69,Debit,Nashville,ATM,46.0,Engineer,58.0,3740.73,7.256784065420216,0,C0 - High Spender  
TX000488,710.14,Debit,El Paso,ATM,26.0,Student,227.0,465.63,6.566869316186371,2,C2- Young & Active
TX000489,308.68,Debit,Milwaukee,Online,53.0,Doctor,170.0,9992.36,5.735539506269393,1,C1 - Saver 
